MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,New,Partial
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,Wood,Gd,TA,Av,GLQ,Unf,GasA,Gd,Yes,SBrkr,TA,Typ,Basment,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Dirt,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,Gd,Av,GLQ,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Yes,SBrkr,TA,Typ,Detchd,RFn,TA,TA,Paved,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,Slab,,,,,,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,New,Partial
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,Slab,,,,,,GasA,Gd,No,SBrkr,TA,Typ,,,,,Dirt,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Yes,SBrkr,TA,Typ,,,,,Dirt,WD,Abnorml
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Abnorml
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,Ex,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,TA,No,FuseA,TA,Mod,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,Av,GLQ,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Yes,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Paved,New,Partial
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,BrkFace,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Yes,SBrkr,TA,Maj1,Basment,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,Shed,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,GLQ,Rec,GasA,Ex,Yes,SBrkr,TA,Typ,BuiltIn,RFn,TA,TA,Dirt,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,,,,,,GasA,TA,Yes,SBrkr,TA,Typ,CarPort,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Fa,Yes,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Paved,COD,Abnorml
RH,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,Av,Unf,Unf,GasA,TA,No,FuseA,TA,Typ,,,,,Dirt,WD,Abnorml
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,Mn,Unf,Unf,GasA,Gd,Yes,FuseF,TA,Typ,Detchd,Unf,Fa,Fa,Dirt,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,BuiltIn,RFn,TA,TA,Paved,WD,Normal
RL,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Abnorml
RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Yes,SBrkr,Ex,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,New,Partial
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,LwQ,GasA,TA,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Family
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,Ex,TA,PConc,Ex,Gd,Gd,GLQ,Unf,GasA,Ex,Yes,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Paved,New,Partial
RL,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,BrkFace,Stucco,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Fa,Yes,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,BuiltIn,Fin,TA,TA,Paved,WD,Abnorml
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,New,Partial
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,OthW,Fa,No,SBrkr,TA,Typ,Detchd,Unf,Fa,Fa,Partial,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Yes,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,GasA,TA,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Paved,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,Fa,No,LwQ,Unf,GasA,TA,Yes,FuseA,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,Fa,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,,,,,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,GasA,Gd,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,BuiltIn,Fin,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,Ex,Yes,FuseA,TA,Min2,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Yes,FuseA,TA,Typ,Detchd,Unf,TA,TA,Dirt,WD,Normal
RH,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,COD,Abnorml
FV,Pave,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RM,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,Hip,CompShg,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,No,FuseF,TA,Typ,Detchd,Unf,TA,TA,Dirt,WD,Normal
RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,CmentBd,None,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Yes,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,BrkFace,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,BuiltIn,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasW,TA,Yes,FuseA,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,Shed,WdShake,Plywood,Plywood,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,TA,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Gd,Yes,SBrkr,Ex,Typ,Basment,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,Gable,Roll,AsbShng,AsbShng,Stone,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Yes,FuseA,TA,Typ,Detchd,Unf,TA,Fa,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,Gd,No,BLQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Fa,Yes,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
C (all),Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Yes,FuseA,TA,Typ,Detchd,RFn,TA,TA,Paved,COD,Abnorml
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Fin,Gd,Gd,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Mn,LwQ,Rec,GasA,TA,Yes,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,Mansard,CompShg,MetalSd,Wd Shng,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,TA,Yes,SBrkr,TA,Typ,,,,,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Min2,Detchd,Unf,TA,TA,Paved,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Yes,FuseF,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,TA,Gd,CBlock,TA,TA,Av,Rec,Unf,GasA,Fa,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Dirt,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Yes,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Yes,SBrkr,Ex,Typ,BuiltIn,Fin,TA,TA,Paved,New,Partial
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,TA,TA,PConc,TA,TA,Av,GLQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Stone,TA,TA,No,Unf,Unf,GasA,TA,No,SBrkr,TA,Min2,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,WdShing,Plywood,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Dirt,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Gd,Yes,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
